epoch,lr,train_loss,val_pooled_db_w1,val_pooled_db_w2,val_pooled_db_w3,val_pooled_db_w4,val_median_db_w1,val_median_db_w4,val_align_median_db_w1,val_rho_w1,copy_last_pooled_db_w1,epoch_sec,gpu_mem_mb
11,0.0002539086530264399,0.0749512079575516,-12.071432646840211,-11.076732767829736,-10.262499737231053,-9.53136811144903,-17.214815158901626,-14.200249139188918,-18.455304475765235,0.9928386211395264,-4.450766060778026,2071.1259801387787,11883.892578125
12,0.0002448668063393066,0.07259688117235481,-12.244821689557341,-11.153345516842275,-10.35628221714141,-9.560105355974684,-17.525327802466506,-14.357079593216977,-18.649052754699625,0.9931521415710449,-4.450766060778026,2072.838589668274,11883.892578125
13,0.00023520971200967334,0.07041818962743691,-12.179271715306069,-11.141899183256317,-10.354032340516815,-9.568838197065551,-17.717756077751968,-14.459493129595316,-18.83667402072841,0.9934426546096802,-4.450766060778026,2084.928156375885,11883.892578125
14,0.000225,0.06867083978205409,-12.117729900341077,-11.122457087885842,-10.321348604936436,-9.570788306844593,-17.6807475981229,-14.496179165472775,-18.923238575527495,0.993572473526001,-4.450766060778026,2065.330820798874,11883.892578125
15,0.0002143038842104581,0.06728840773610223,-12.253553645330843,-11.208600774712206,-10.404929881866662,-9.627456627413439,-17.828335961178134,-14.488620657682588,-18.975408478126162,0.9936494827270508,-4.450766060778026,2062.5158734321594,11883.892578125
16,0.0002031907330563803,0.06602371621774329,-12.300517717867274,-11.223791257987582,-10.364671451069455,-9.61677924012106,-17.98966591588088,-14.418754859952479,-19.093878238607573,0.9938209056854248,-4.450766060778026,2056.7007517814636,11883.892578125
17,0.0001917326195874679,0.06499584981484544,-12.286507652793775,-11.241387071148099,-10.43455512330231,-9.637992233681434,-18.04275609517697,-14.577888911345406,-19.142135085638103,0.9938893914222717,-4.450766060778026,2064.189714193344,11883.892578125
18,0.00018000385406640666,0.06401684329566072,-12.20490796903505,-11.203814987574185,-10.361142156053873,-9.619574953856626,-17.925731475930913,-14.503252070129726,-19.019921548140097,0.993714451789856,-4.450766060778026,2066.482111930847,11883.892578125
19,0.00016808050203829842,0.06315092016908158,-12.241364374476678,-11.242844183356004,-10.417966047906859,-9.680920915713884,-18.13397369916691,-14.610513988986092,-19.235531190571045,0.9940197467803955,-4.450766060778026,2059.442319393158,11883.892578125
20,0.00015603989101641228,0.06231159504992645,-12.258217720485607,-11.262672127197478,-10.453644378706352,-9.71888064928933,-18.233555748097686,-14.760962178818678,-19.31304314361726,0.9941258430480957,-4.450766060778026,2062.5673089027405,11883.892578125
21,0.00014396010898358775,0.061490837269670924,-12.234862249615123,-11.206360051594785,-10.39138172354139,-9.682472520497333,-18.277315322521183,-14.674057084605812,-19.32521440724915,0.9941423535346985,-4.450766060778026,2064.99573802948,11883.892578125
22,0.00013191949796170156,0.06057745951379278,-12.279025024606655,-11.259048719408682,-10.421430790979594,-9.719355274446958,-18.358774536929666,-14.770919903688604,-19.445104229441732,0.9943022727966309,-4.450766060778026,2063.542319536209,11883.892578125
23,0.00011999614593359334,0.05985540302010583,-12.198758935786977,-11.222049279944937,-10.41553018628214,-9.681583493506968,-18.22795465008614,-14.499143935998312,-19.39295371808695,0.994233250617981,-4.450766060778026,2065.063731431961,11883.892578125
24,0.0001082673804125321,0.059243769005428895,-12.262905226513949,-11.232780687914072,-10.4134659630991,-9.66724195580305,-18.36437854873951,-14.602749141537895,-19.450529518930832,0.9943094253540039,-4.450766060778026,2059.880160331726,11883.892578125
25,9.680926694361964e-05,0.058687221644158245,-12.2804320423859,-11.247113125451653,-10.4193807386387,-9.662454970097112,-18.445665784553682,-14.532678339477476,-19.501302775811055,0.9943757653236389,-4.450766060778026,2058.6773011684418,11883.892578125
